#pid	gene_ids	eids	pathfinders	sif_edges
'p6234'	'COLGALT1'|'KNCN'|'HSP90AA1'|'FGFR3'	'edge5068'|'edge2189'|'edge157'	'protein_path'	COLGALT1 u KNCN|KNCN u HSP90AA1|HSP90AA1 u FGFR3
'p6235'	'ISG15'|'NEDD4'|'YWHAG'|'TRIM21'	'edge3163'|'edge4159'|'edge1754'	'protein_path'	ISG15 u NEDD4|NEDD4 u YWHAG|YWHAG u TRIM21
'p6236'	'FGFR3'|'HSPA4'|'SMAD2'|'IRF7'	'edge3228'|'edge2844'|'edge4260'	'merlin_path'	FGFR3 u HSPA4|HSPA4 u SMAD2|SMAD2 u IRF7
'p6237'	'THBS1'|'FN1'|'PTK2B'|'STAT1'	'edge2696'|'edge1207'|'edge3941'	'protein_path'	THBS1 u FN1|FN1 u PTK2B|PTK2B u STAT1
'p6238'	'COLGALT1'|'KNCN'|'SNW1'|'MLKL'	'edge5068'|'edge5417'|'edge676'	'protein_path'	COLGALT1 u KNCN|KNCN u SNW1|SNW1 u MLKL
'p6239'	'APP'|'APBB1'|'HDAC1'|'STAT1'	'edge1989'|'edge2650'|'edge153'	'protein_path'	APP d APBB1|APBB1 u HDAC1|HDAC1 u STAT1
'p6240'	'ISG15'|'IFI6'|'IRF4'|'IRF7'	'edge759'|'edge490'|'edge1997'	'protein_path'	ISG15 u IFI6|IFI6 u IRF4|IRF4 u IRF7
'p6241'	'APP'|'SHC1'|'HRAS'|'STAT1'	'edge1829'|'edge1138'|'edge5865'	'protein_path'	APP u SHC1|SHC1 d HRAS|HRAS d STAT1
'p6242'	'ISG15'|'IRF9'|'SP100'|'IRF7'	'edge1084'|'edge159'|'edge933'	'protein_path'	ISG15 u IRF9|IRF9 u SP100|SP100 u IRF7
'p6243'	'APP'|'MED4'|'NCOA1'|'TRIM21'	'edge5374'|'edge5260'|'edge2816'	'protein_path'	APP u MED4|MED4 d NCOA1|NCOA1 u TRIM21
'p6244'	'APP'|'TUBB'|'EGFR'|'STAT1'	'edge1665'|'edge344'|'edge2906'	'protein_path'	APP u TUBB|TUBB u EGFR|EGFR d STAT1
'p6245'	'ISG15'|'IRF3'|'MAVS'|'STAT1'	'edge496'|'edge177'|'edge3940'	'protein_path'	ISG15 d IRF3|IRF3 d MAVS|MAVS u STAT1
'p6246'	'ISG15'|'IFIT2'|'IRF8'|'IRF7'	'edge5163'|'edge4680'|'edge5225'	'protein_path'	ISG15 u IFIT2|IFIT2 u IRF8|IRF8 u IRF7
'p6247'	'ISG15'|'GBP2'|'CD44'|'IRF7'	'edge5164'|'edge3557'|'edge3909'	'protein_path'	ISG15 u GBP2|GBP2 u CD44|CD44 u IRF7
'p6248'	'APP'|'FOS'|'HDAC3'|'STAT1'	'edge1549'|'edge5322'|'edge1030'	'protein_path'	APP u FOS|FOS u HDAC3|HDAC3 u STAT1
'p6249'	'ISG15'|'HSPA4'|'YWHAZ'|'TRIM21'	'edge5751'|'edge5023'|'edge2772'	'protein_path'	ISG15 u HSPA4|HSPA4 u YWHAZ|YWHAZ u TRIM21
'p6250'	'THBS1'|'ELAVL1'|'CRKL'|'STAT1'	'edge5365'|'edge4476'|'edge1500'	'protein_path'	THBS1 u ELAVL1|ELAVL1 u CRKL|CRKL u STAT1
'p6251'	'FGFR3'|'HSPA4'|'BRMS1'|'NMI'	'edge3228'|'edge3552'|'edge4396'	'merlin_path'	FGFR3 u HSPA4|HSPA4 u BRMS1|BRMS1 u NMI
'p6252'	'ISG15'|'HSPA4'|'IRAK1'|'IRF7'	'edge5751'|'edge4442'|'edge2746'	'protein_path'	ISG15 u HSPA4|HSPA4 u IRAK1|IRAK1 d IRF7
'p6253'	'THBS1'|'ELAVL1'|'STAT3'|'STAT1'	'edge5365'|'edge2670'|'edge4887'	'protein_path'	THBS1 u ELAVL1|ELAVL1 u STAT3|STAT3 d STAT1
'p6254'	'ISG15'|'GAPDH'|'TP53'|'NUPR1'	'edge561'|'edge3900'|'edge2866'	'protein_path'	ISG15 u GAPDH|GAPDH u TP53|TP53 d NUPR1
'p6255'	'ISG15'|'STK38'|'RAD23B'|'STAT1'	'edge2673'|'edge3235'|'edge1850'	'protein_path'	ISG15 u STK38|STK38 d RAD23B|RAD23B u STAT1
'p6256'	'ISG15'|'IFIT1'|'RNASEL'|'IRF7'	'edge1589'|'edge3411'|'edge5668'	'protein_path'	ISG15 d IFIT1|IFIT1 u RNASEL|RNASEL u IRF7
'p6257'	'FGFR3'|'HSPA8'|'TBK1'|'IRF7'	'edge3543'|'edge2690'|'edge5573'	'merlin_path'	FGFR3 u HSPA8|HSPA8 u TBK1|TBK1 d IRF7
'p6258'	'APP'|'NF1'|'SMAD3'|'IRF7'	'edge3242'|'edge956'|'edge2358'	'protein_path'	APP u NF1|NF1 u SMAD3|SMAD3 u IRF7
'p6259'	'ISG15'|'HSPB1'|'PSMC2'|'TRIM5'	'edge3238'|'edge4500'|'edge4998'	'protein_path'	ISG15 u HSPB1|HSPB1 u PSMC2|PSMC2 u TRIM5
'p6260'	'FGFR3'|'TP63'|'CD44'|'IRF7'	'edge1521'|'edge4187'|'edge3909'	'merlin_path'	FGFR3 d TP63|TP63 u CD44|CD44 u IRF7
'p6261'	'FGFR3'|'SH2B1'|'AIP'|'IRF7'	'edge3646'|'edge3519'|'edge1286'	'merlin_path'	FGFR3 u SH2B1|SH2B1 u AIP|AIP u IRF7
'p6262'	'ISG15'|'OAS1'|'NCAM1'|'FGFR3'	'edge3392'|'edge2231'|'edge4446'	'protein_path'	ISG15 u OAS1|OAS1 u NCAM1|NCAM1 u FGFR3
'p6263'	'APP'|'KIF1B'|'GIPC1'|'NMI'	'edge3706'|'edge502'|'edge3628'	'protein_path'	APP u KIF1B|KIF1B u GIPC1|GIPC1 u NMI
'p6264'	'MAGED2'|'SNW1'|'PDLIM7'|'IRF7'	'edge2730'|'edge4942'|'edge4757'	'protein_path'	MAGED2 u SNW1|SNW1 u PDLIM7|PDLIM7 d IRF7
'p6265'	'ISG15'|'RPTOR'|'HSPA4'|'STAT1'	'edge2205'|'edge1796'|'edge2372'	'protein_path'	ISG15 u RPTOR|RPTOR u HSPA4|HSPA4 u STAT1
'p6266'	'APP'|'ACTN4'|'GRB2'|'FGFR3'	'edge2243'|'edge2943'|'edge5887'	'protein_path'	APP d ACTN4|ACTN4 u GRB2|GRB2 u FGFR3
'p6267'	'FGFR3'|'HSPA8'|'TLR4'|'STAT1'	'edge3543'|'edge2967'|'edge168'	'merlin_path'	FGFR3 u HSPA8|HSPA8 u TLR4|TLR4 d STAT1
'p6268'	'APP'|'NPPA'|'PTK2'|'STAT1'	'edge3822'|'edge208'|'edge2137'	'protein_path'	APP u NPPA|NPPA d PTK2|PTK2 u STAT1
'p6269'	'ISG15'|'PTBP1'|'MYC'|'NMI'	'edge3316'|'edge4436'|'edge3110'	'protein_path'	ISG15 u PTBP1|PTBP1 u MYC|MYC u NMI
'p6270'	'APP'|'MAPRE1'|'MIS12'|'TRIM5'	'edge2620'|'edge3348'|'edge2705'	'protein_path'	APP u MAPRE1|MAPRE1 u MIS12|MIS12 u TRIM5
'p6271'	'FGFR3'|'HSP90AA1'|'IRF1'|'IRF7'	'edge157'|'edge2379'|'edge131'	'merlin_path'	FGFR3 u HSP90AA1|HSP90AA1 u IRF1|IRF1 u IRF7
'p6272'	'APP'|'DRD2'|'GIPC1'|'NMI'	'edge798'|'edge5169'|'edge3628'	'protein_path'	APP u DRD2|DRD2 u GIPC1|GIPC1 u NMI
'p6273'	'APP'|'YWHAZ'|'CBL'|'TRIM21'	'edge5655'|'edge1804'|'edge604'	'protein_path'	APP u YWHAZ|YWHAZ u CBL|CBL u TRIM21
'p6274'	'ISG15'|'MX1'|'EGR1'|'IRF7'	'edge684'|'edge2046'|'edge597'	'protein_path'	ISG15 u MX1|MX1 u EGR1|EGR1 u IRF7
'p6275'	'APP'|'SHC1'|'GRB2'|'FGFR3'	'edge1829'|'edge1995'|'edge5887'	'protein_path'	APP u SHC1|SHC1 u GRB2|GRB2 u FGFR3
'p6276'	'THBS1'|'ELAVL1'|'GNA13'|'MOK'	'edge5365'|'edge2414'|'edge1917'	'protein_path'	THBS1 u ELAVL1|ELAVL1 u GNA13|GNA13 u MOK
'p6277'	'APP'|'SNCA'|'ACTA1'|'NMI'	'edge4432'|'edge2263'|'edge1575'	'protein_path'	APP u SNCA|SNCA u ACTA1|ACTA1 u NMI
'p6278'	'FGFR3'|'GRB2'|'MAPK3'|'STAT1'	'edge5887'|'edge3742'|'edge2939'	'merlin_path'	FGFR3 u GRB2|GRB2 u MAPK3|MAPK3 d STAT1
'p6279'	'ISG15'|'IP6K2'|'IRF4'|'IRF7'	'edge2617'|'edge1942'|'edge1997'	'protein_path'	ISG15 u IP6K2|IP6K2 u IRF4|IRF4 u IRF7
'p6280'	'ISG15'|'IRF8'|'IFIT1'|'IRF7'	'edge2714'|'edge778'|'edge5458'	'protein_path'	ISG15 u IRF8|IRF8 u IFIT1|IFIT1 u IRF7
'p6281'	'APP'|'B2M'|'OAS2'|'IRF7'	'edge2047'|'edge5592'|'edge2886'	'protein_path'	APP u B2M|B2M u OAS2|OAS2 u IRF7
'p6282'	'ISG15'|'CTNNB1'|'REL'|'STAT1'	'edge4789'|'edge3005'|'edge3416'	'protein_path'	ISG15 u CTNNB1|CTNNB1 u REL|REL u STAT1
'p6283'	'ISG15'|'GBP2'|'IFI6'|'IRF7'	'edge5164'|'edge2424'|'edge947'	'protein_path'	ISG15 u GBP2|GBP2 u IFI6|IFI6 u IRF7
'p6284'	'ISG15'|'IFIT2'|'IRF2'|'STAT1'	'edge5163'|'edge2214'|'edge2683'	'protein_path'	ISG15 u IFIT2|IFIT2 u IRF2|IRF2 u STAT1
'p6285'	'APP'|'MAPK3'|'ARIH1'|'STAT1'	'edge5024'|'edge2789'|'edge4350'	'protein_path'	APP u MAPK3|MAPK3 d ARIH1|ARIH1 d STAT1
'p6286'	'APP'|'HSP90AA1'|'IRAK1'|'IRF7'	'edge1963'|'edge2282'|'edge2746'	'protein_path'	APP u HSP90AA1|HSP90AA1 u IRAK1|IRAK1 d IRF7
'p6287'	'APP'|'NPPA'|'PTK2B'|'STAT1'	'edge3822'|'edge5232'|'edge3941'	'protein_path'	APP u NPPA|NPPA d PTK2B|PTK2B u STAT1
'p6288'	'ISG15'|'GBP2'|'IFITM1'|'IRF7'	'edge5164'|'edge2064'|'edge4555'	'protein_path'	ISG15 u GBP2|GBP2 u IFITM1|IFITM1 u IRF7
'p6289'	'APP'|'POMC'|'GNAT3'|'MOK'	'edge2908'|'edge866'|'edge2775'	'protein_path'	APP u POMC|POMC d GNAT3|GNAT3 u MOK
'p6290'	'APP'|'SERPINE1'|'MAPK14'|'STAT1'	'edge1330'|'edge2225'|'edge514'	'protein_path'	APP d SERPINE1|SERPINE1 d MAPK14|MAPK14 d STAT1
'p6291'	'APP'|'KAT5'|'UBE2H'|'TRIM21'	'edge1643'|'edge3038'|'edge466'	'protein_path'	APP u KAT5|KAT5 u UBE2H|UBE2H u TRIM21
'p6292'	'FGFR3'|'HSPA1B'|'VCAM1'|'IRF7'	'edge5082'|'edge4582'|'edge4068'	'merlin_path'	FGFR3 u HSPA1B|HSPA1B u VCAM1|VCAM1 u IRF7
'p6293'	'FGFR3'|'PIK3CA'|'IL2RB'|'STAT1'	'edge4349'|'edge1195'|'edge82'	'merlin_path'	FGFR3 u PIK3CA|PIK3CA u IL2RB|IL2RB u STAT1
'p6294'	'APP'|'RAB3A'|'EGFR'|'STAT1'	'edge5233'|'edge1137'|'edge2906'	'protein_path'	APP u RAB3A|RAB3A u EGFR|EGFR d STAT1
'p6295'	'ISG15'|'IFI6'|'OASL'|'IRF7'	'edge759'|'edge4293'|'edge2196'	'protein_path'	ISG15 u IFI6|IFI6 u OASL|OASL u IRF7
'p6296'	'APP'|'ECSIT'|'TRAF3'|'IRF7'	'edge4402'|'edge5578'|'edge2206'	'protein_path'	APP u ECSIT|ECSIT u TRAF3|TRAF3 d IRF7
'p6297'	'ISG15'|'PM20D1'|'SMURF1'|'STAT1'	'edge5412'|'edge512'|'edge5262'	'protein_path'	ISG15 u PM20D1|PM20D1 u SMURF1|SMURF1 u STAT1
'p6298'	'ISG15'|'OAS3'|'VCAM1'|'IRF7'	'edge608'|'edge2460'|'edge4068'	'protein_path'	ISG15 u OAS3|OAS3 u VCAM1|VCAM1 u IRF7
'p6299'	'ISG15'|'IRF5'|'CREBBP'|'IRF7'	'edge1376'|'edge472'|'edge3336'	'protein_path'	ISG15 u IRF5|IRF5 u CREBBP|CREBBP u IRF7
'p6300'	'APP'|'PARK2'|'SQSTM1'|'TRIM21'	'edge1058'|'edge4671'|'edge59'	'protein_path'	APP u PARK2|PARK2 u SQSTM1|SQSTM1 u TRIM21
'p6301'	'THBS1'|'ELAVL1'|'VEGFA'|'FGFR3'	'edge5365'|'edge3161'|'edge4700'	'protein_path'	THBS1 u ELAVL1|ELAVL1 u VEGFA|VEGFA d FGFR3
'p6302'	'FGFR3'|'HSPA4'|'PTK2'|'STAT1'	'edge3228'|'edge3101'|'edge2137'	'merlin_path'	FGFR3 u HSPA4|HSPA4 u PTK2|PTK2 u STAT1
'p6303'	'ISG15'|'IRF9'|'HLA-A'|'IRF7'	'edge1084'|'edge4285'|'edge5'	'protein_path'	ISG15 u IRF9|IRF9 u HLA-A|HLA-A u IRF7
'p6304'	'FGFR3'|'EPHA4'|'YES1'|'STAT1'	'edge1646'|'edge3227'|'edge1123'	'merlin_path'	FGFR3 u EPHA4|EPHA4 u YES1|YES1 d STAT1
'p6305'	'THBS1'|'FGF2'|'CCND1'|'FGFR3'	'edge4655'|'edge5617'|'edge708'	'protein_path'	THBS1 u FGF2|FGF2 d CCND1|CCND1 d FGFR3
'p6306'	'APP'|'GSK3B'|'DEAF1'|'IRF7'	'edge4726'|'edge5207'|'edge5591'	'protein_path'	APP u GSK3B|GSK3B u DEAF1|DEAF1 u IRF7
'p6307'	'APP'|'NF1'|'HRAS'|'STAT1'	'edge3242'|'edge2410'|'edge5865'	'protein_path'	APP u NF1|NF1 u HRAS|HRAS d STAT1
'p6308'	'ISG15'|'ADAR'|'IFIT1'|'STAT1'	'edge2553'|'edge5821'|'edge2145'	'protein_path'	ISG15 u ADAR|ADAR u IFIT1|IFIT1 d STAT1
'p6309'	'ISG15'|'EXOC4'|'SNW1'|'MLKL'	'edge2684'|'edge3657'|'edge676'	'protein_path'	ISG15 u EXOC4|EXOC4 u SNW1|SNW1 u MLKL
'p6310'	'THBS1'|'COL2A1'|'HDAC9'|'STAT1'	'edge1334'|'edge1735'|'edge3013'	'protein_path'	THBS1 u COL2A1|COL2A1 d HDAC9|HDAC9 d STAT1
'p6311'	'APP'|'CDK5'|'CDK6'|'MOK'	'edge2501'|'edge877'|'edge3141'	'protein_path'	APP u CDK5|CDK5 u CDK6|CDK6 u MOK
'p6312'	'LAMB1'|'PDIA3'|'B2M'|'IRF7'	'edge2559'|'edge685'|'edge727'	'protein_path'	LAMB1 u PDIA3|PDIA3 d B2M|B2M u IRF7
'p6313'	'ISG15'|'PCNA'|'CDK5R1'|'STAT1'	'edge5878'|'edge1564'|'edge2437'	'protein_path'	ISG15 u PCNA|PCNA u CDK5R1|CDK5R1 u STAT1
'p6314'	'FGFR3'|'NCAM1'|'OAS3'|'IRF7'	'edge4446'|'edge5853'|'edge4229'	'merlin_path'	FGFR3 u NCAM1|NCAM1 u OAS3|OAS3 u IRF7
'p6315'	'APP'|'HSPA4'|'SIRT1'|'STAT1'	'edge850'|'edge3058'|'edge3835'	'protein_path'	APP u HSPA4|HSPA4 u SIRT1|SIRT1 u STAT1
'p6316'	'ISG15'|'HSPD1'|'MAPK14'|'STAT1'	'edge2259'|'edge5734'|'edge514'	'protein_path'	ISG15 u HSPD1|HSPD1 d MAPK14|MAPK14 d STAT1
'p6317'	'ISG15'|'PTBP1'|'PCBP2'|'STAT1'	'edge3316'|'edge1712'|'edge3727'	'protein_path'	ISG15 u PTBP1|PTBP1 d PCBP2|PCBP2 u STAT1
'p6318'	'APP'|'ACTN1'|'UBE2I'|'STAT1'	'edge4008'|'edge3265'|'edge1249'	'protein_path'	APP d ACTN1|ACTN1 u UBE2I|UBE2I d STAT1
'p6319'	'ISG15'|'NUP214'|'SMAD3'|'IRF7'	'edge2770'|'edge4383'|'edge2358'	'protein_path'	ISG15 u NUP214|NUP214 u SMAD3|SMAD3 u IRF7
'p6320'	'APP'|'STUB1'|'TRAF6'|'IRF7'	'edge1732'|'edge4667'|'edge5092'	'protein_path'	APP u STUB1|STUB1 d TRAF6|TRAF6 d IRF7
'p6321'	'ISG15'|'XAF1'|'IFIT3'|'IRF7'	'edge3334'|'edge3670'|'edge455'	'protein_path'	ISG15 u XAF1|XAF1 u IFIT3|IFIT3 u IRF7
'p6322'	'FGFR3'|'MAPK11'|'LIF'|'STAT1'	'edge1798'|'edge4616'|'edge712'	'merlin_path'	FGFR3 u MAPK11|MAPK11 u LIF|LIF d STAT1
'p6323'	'APP'|'MAST1'|'CDK16'|'MOK'	'edge1593'|'edge4271'|'edge1649'	'protein_path'	APP u MAST1|MAST1 u CDK16|CDK16 u MOK
'p6324'	'APP'|'PRL'|'SOCS3'|'STAT1'	'edge4784'|'edge2212'|'edge5686'	'protein_path'	APP u PRL|PRL d SOCS3|SOCS3 d STAT1
'p6325'	'THBS1'|'ELAVL1'|'IRF9'|'IRF7'	'edge5365'|'edge3258'|'edge2067'	'protein_path'	THBS1 u ELAVL1|ELAVL1 u IRF9|IRF9 u IRF7
'p6326'	'FGFR3'|'VEGFA'|'SMAD4'|'IRF7'	'edge4819'|'edge5849'|'edge766'	'merlin_path'	FGFR3 d VEGFA|VEGFA d SMAD4|SMAD4 u IRF7
'p6327'	'APP'|'MAPK3'|'ISG15'|'IRF7'	'edge5024'|'edge5594'|'edge124'	'protein_path'	APP u MAPK3|MAPK3 d ISG15|ISG15 u IRF7
'p6328'	'APP'|'NEDD8'|'E2F1'|'STAT1'	'edge3797'|'edge5371'|'edge952'	'protein_path'	APP u NEDD8|NEDD8 u E2F1|E2F1 u STAT1
'p6329'	'ISG15'|'OAS3'|'HLA-DRB1'|'TRIM21'	'edge608'|'edge762'|'edge3736'	'protein_path'	ISG15 u OAS3|OAS3 u HLA-DRB1|HLA-DRB1 u TRIM21
'p6330'	'ISG15'|'IFIT1'|'MAPK3'|'STAT1'	'edge1589'|'edge4828'|'edge2939'	'protein_path'	ISG15 d IFIT1|IFIT1 d MAPK3|MAPK3 d STAT1
'p6331'	'APP'|'HSPA4'|'MAPK3'|'STAT1'	'edge850'|'edge775'|'edge2939'	'protein_path'	APP u HSPA4|HSPA4 u MAPK3|MAPK3 d STAT1
'p6332'	'APP'|'GRB2'|'TNFRSF1A'|'STAT1'	'edge558'|'edge2510'|'edge5704'	'protein_path'	APP u GRB2|GRB2 u TNFRSF1A|TNFRSF1A u STAT1
'p6333'	'ISG15'|'JAK1'|'ISL1'|'LMO2'	'edge425'|'edge4258'|'edge5118'	'protein_path'	ISG15 d JAK1|JAK1 u ISL1|ISL1 u LMO2
'p6334'	'ISG15'|'TRIP12'|'NEK6'|'NMI'	'edge3335'|'edge4192'|'edge5675'	'protein_path'	ISG15 u TRIP12|TRIP12 u NEK6|NEK6 u NMI
'p6335'	'FGFR3'|'CCND1'|'AKT1'|'STAT1'	'edge3792'|'edge2399'|'edge2741'	'merlin_path'	FGFR3 d CCND1|CCND1 d AKT1|AKT1 d STAT1
'p6336'	'APP'|'SHC1'|'JAK2'|'STAT1'	'edge1829'|'edge4067'|'edge1462'	'protein_path'	APP u SHC1|SHC1 u JAK2|JAK2 d STAT1
'p6337'	'ISG15'|'UBE2D3'|'TRIP12'|'NMI'	'edge2744'|'edge2739'|'edge5699'	'protein_path'	ISG15 u UBE2D3|UBE2D3 u TRIP12|TRIP12 u NMI
'p6338'	'APP'|'EPB41'|'CDK2'|'MOK'	'edge2518'|'edge3434'|'edge2963'	'protein_path'	APP u EPB41|EPB41 u CDK2|CDK2 u MOK
'p6339'	'APP'|'PRL'|'CUL1'|'TRIM21'	'edge4784'|'edge3074'|'edge1110'	'protein_path'	APP u PRL|PRL d CUL1|CUL1 u TRIM21
'p6340'	'ISG15'|'EGR1'|'IRF3'|'IRF7'	'edge5772'|'edge288'|'edge2873'	'protein_path'	ISG15 u EGR1|EGR1 u IRF3|IRF3 d IRF7
'p6341'	'ISG15'|'IFITM1'|'HLA-A'|'IRF7'	'edge939'|'edge917'|'edge5'	'protein_path'	ISG15 u IFITM1|IFITM1 u HLA-A|HLA-A u IRF7
'p6342'	'APP'|'HSPA4'|'AGT'|'STAT1'	'edge850'|'edge1841'|'edge224'	'protein_path'	APP u HSPA4|HSPA4 d AGT|AGT d STAT1
'p6343'	'MAGED2'|'SNW1'|'MVP'|'STAT1'	'edge2730'|'edge1395'|'edge1228'	'protein_path'	MAGED2 u SNW1|SNW1 u MVP|MVP d STAT1
'p6344'	'ISG15'|'IRF8'|'RNASEL'|'IRF7'	'edge2714'|'edge2434'|'edge5668'	'protein_path'	ISG15 u IRF8|IRF8 u RNASEL|RNASEL u IRF7
'p6345'	'APP'|'MAPT'|'FYN'|'STAT1'	'edge2809'|'edge3815'|'edge5190'	'protein_path'	APP u MAPT|MAPT u FYN|FYN d STAT1
'p6346'	'APP'|'GRB2'|'KIT'|'STAT1'	'edge558'|'edge1944'|'edge5486'	'protein_path'	APP u GRB2|GRB2 u KIT|KIT d STAT1
'p6347'	'APP'|'EGF'|'PRKCD'|'STAT1'	'edge4702'|'edge2416'|'edge1494'	'protein_path'	APP d EGF|EGF d PRKCD|PRKCD d STAT1
'p6348'	'FGFR3'|'HSPA4'|'STAT3'|'NMI'	'edge3228'|'edge5555'|'edge2823'	'merlin_path'	FGFR3 u HSPA4|HSPA4 u STAT3|STAT3 u NMI
'p6349'	'FGFR3'|'CCND1'|'E2F1'|'STAT1'	'edge3792'|'edge5769'|'edge952'	'merlin_path'	FGFR3 d CCND1|CCND1 d E2F1|E2F1 u STAT1
'p6350'	'ISG15'|'UBE2N'|'TNF'|'IRF7'	'edge1765'|'edge1640'|'edge5845'	'protein_path'	ISG15 u UBE2N|UBE2N u TNF|TNF u IRF7
'p6351'	'THBS1'|'FGF2'|'CCND2'|'FGFR3'	'edge4655'|'edge3963'|'edge593'	'protein_path'	THBS1 u FGF2|FGF2 d CCND2|CCND2 d FGFR3
'p6352'	'ISG15'|'NEDD4'|'CBL'|'TRIM21'	'edge3163'|'edge1558'|'edge604'	'protein_path'	ISG15 u NEDD4|NEDD4 u CBL|CBL u TRIM21
'p6353'	'APP'|'CDC37'|'IFIT2'|'IRF7'	'edge385'|'edge3019'|'edge1246'	'protein_path'	APP u CDC37|CDC37 u IFIT2|IFIT2 u IRF7
'p6354'	'FGFR3'|'STAT3'|'IL2RB'|'STAT1'	'edge2835'|'edge3521'|'edge82'	'merlin_path'	FGFR3 d STAT3|STAT3 u IL2RB|IL2RB u STAT1
'p6355'	'APP'|'ACTN1'|'PDLIM2'|'STAT1'	'edge4008'|'edge4780'|'edge5165'	'protein_path'	APP d ACTN1|ACTN1 u PDLIM2|PDLIM2 u STAT1
'p6356'	'APP'|'HSP90AA1'|'HSPA4'|'FGFR3'	'edge1963'|'edge2937'|'edge3228'	'protein_path'	APP u HSP90AA1|HSP90AA1 d HSPA4|HSPA4 u FGFR3
'p6357'	'THBS1'|'ELAVL1'|'SIRT1'|'STAT1'	'edge5365'|'edge2301'|'edge3835'	'protein_path'	THBS1 u ELAVL1|ELAVL1 u SIRT1|SIRT1 u STAT1
'p6358'	'FGFR3'|'HSP90AA1'|'AHR'|'STAT1'	'edge157'|'edge5679'|'edge615'	'merlin_path'	FGFR3 u HSP90AA1|HSP90AA1 u AHR|AHR u STAT1
'p6359'	'ISG15'|'ATP6V1F'|'OASL'|'IRF7'	'edge1899'|'edge462'|'edge2196'	'protein_path'	ISG15 u ATP6V1F|ATP6V1F u OASL|OASL u IRF7
'p6360'	'APP'|'SERPINE1'|'MAPK11'|'FGFR3'	'edge1330'|'edge4185'|'edge1798'	'protein_path'	APP d SERPINE1|SERPINE1 d MAPK11|MAPK11 u FGFR3
'p6361'	'APP'|'GSN'|'PIK3CA'|'FGFR3'	'edge4038'|'edge3699'|'edge4349'	'protein_path'	APP u GSN|GSN u PIK3CA|PIK3CA u FGFR3
'p6362'	'APP'|'PARK2'|'UBE2D2'|'TRIM5'	'edge1058'|'edge3547'|'edge125'	'protein_path'	APP u PARK2|PARK2 u UBE2D2|UBE2D2 d TRIM5
'p6363'	'APP'|'FPR2'|'GRP'|'NMI'	'edge4833'|'edge487'|'edge2977'	'protein_path'	APP u FPR2|FPR2 u GRP|GRP u NMI
'p6364'	'APP'|'HSPA4'|'HSF1'|'STAT1'	'edge850'|'edge5472'|'edge2256'	'protein_path'	APP u HSPA4|HSPA4 u HSF1|HSF1 u STAT1
'p6365'	'APP'|'MTNR1B'|'GNB2'|'STAT1'	'edge3063'|'edge1752'|'edge2330'	'protein_path'	APP u MTNR1B|MTNR1B u GNB2|GNB2 u STAT1
'p6366'	'APP'|'KAT5'|'EP300'|'NUPR1'	'edge1643'|'edge4740'|'edge764'	'protein_path'	APP u KAT5|KAT5 u EP300|EP300 u NUPR1
'p6367'	'APP'|'MAPRE1'|'TUBA3D'|'NMI'	'edge2620'|'edge160'|'edge4660'	'protein_path'	APP u MAPRE1|MAPRE1 u TUBA3D|TUBA3D u NMI
'p6368'	'APP'|'MAPK1'|'PRKCE'|'STAT1'	'edge2168'|'edge1209'|'edge4108'	'protein_path'	APP u MAPK1|MAPK1 u PRKCE|PRKCE u STAT1
'p6369'	'ISG15'|'MAPK3'|'CRP'|'MOK'	'edge4519'|'edge110'|'edge3492'	'protein_path'	ISG15 d MAPK3|MAPK3 u CRP|CRP d MOK
'p6370'	'ISG15'|'GBP2'|'PML'|'IRF7'	'edge5164'|'edge5231'|'edge2564'	'protein_path'	ISG15 u GBP2|GBP2 u PML|PML u IRF7
'p6371'	'APP'|'OXTR'|'AGT'|'STAT1'	'edge4075'|'edge823'|'edge224'	'protein_path'	APP u OXTR|OXTR u AGT|AGT d STAT1
'p6372'	'ISG15'|'MSN'|'PTK2B'|'STAT1'	'edge5066'|'edge1055'|'edge3941'	'protein_path'	ISG15 u MSN|MSN u PTK2B|PTK2B u STAT1
'p6373'	'ISG15'|'XAF1'|'IRF3'|'IRF7'	'edge3334'|'edge3890'|'edge2873'	'protein_path'	ISG15 u XAF1|XAF1 u IRF3|IRF3 d IRF7
'p6374'	'APP'|'FCN2'|'CRP'|'MOK'	'edge3813'|'edge2571'|'edge3492'	'protein_path'	APP u FCN2|FCN2 u CRP|CRP d MOK
'p6375'	'FGFR3'|'TP73'|'SIRT1'|'STAT1'	'edge632'|'edge5174'|'edge3835'	'merlin_path'	FGFR3 d TP73|TP73 u SIRT1|SIRT1 u STAT1
'p6376'	'APP'|'ST13'|'HSP90AA1'|'FGFR3'	'edge4592'|'edge166'|'edge157'	'protein_path'	APP u ST13|ST13 u HSP90AA1|HSP90AA1 u FGFR3
'p6377'	'APP'|'GCG'|'GRP'|'NMI'	'edge2940'|'edge4603'|'edge2977'	'protein_path'	APP u GCG|GCG u GRP|GRP u NMI
'p6378'	'APP'|'ALB'|'CD44'|'IRF7'	'edge3907'|'edge3537'|'edge3909'	'protein_path'	APP d ALB|ALB d CD44|CD44 u IRF7
'p6379'	'ISG15'|'RPTOR'|'AKT1'|'STAT1'	'edge2205'|'edge3487'|'edge2741'	'protein_path'	ISG15 u RPTOR|RPTOR u AKT1|AKT1 d STAT1
